//ID   Lv   experience formula			
316	316	234036
317	317	238717
318	318	243491
319	319	248361
320	320	253328
321	321	258395
322	322	263563
323	323	268834
324	324	274210
325	325	279695
326	326	285289
327	327	290994
328	328	296814
329	329	302750
330	330	308805
331	331	314982
332	332	321281
333	333	327707
334	334	334261
335	335	340946
336	336	347765
337	337	354720
338	338	361815
339	339	369051
340	340	376432
341	341	383961
342	342	391640
343	343	399473
344	344	407462
345	345	415612
346	346	423924
347	347	432402
348	348	441050
349	349	449871
350	350	458869
351	351	468046
352	352	477407
353	353	486955
354	354	496694
355	355	506628
356	356	516761
357	357	527096
358	358	537638
359	359	548391
360	360	559358
361	361	570546
362	362	581956
363	363	593596
364	364	605468
365	365	617577
366	366	629928
367	367	642527
368	368	655378
369	369	668485
370	370	681855
371	371	695492
372	372	709402
373	373	723590
374	374	738062
375	375	752823
376	376	767879
377	377	783237
378	378	798902
379	379	814880
380	380	831177
381	381	847801
382	382	864757
383	383	882052
384	384	899693
385	385	917687
386	386	936040
387	387	954761
388	388	973857
389	389	993334
390	390	1013200
391	391	1033464
392	392	1054134
393	393	1075216
394	394	1096721
395	395	1118655
396	396	1141028
397	397	1163849
398	398	1187126
399	399	1210868
400	400	1235086
401	401	1259787
402	402	1284983
403	403	1310683
404	404	1336896
405	405	1363634
406	406	1390907
407	407	1418725
408	408	1447100
409	409	1476042
410	410	1505562
411	411	1535674
412	412	1566387
413	413	1597715
414	414	1629669
415	415	1662262
416	416	1695508
417	417	1729418
418	418	1764006
419	419	1799286
420	420	1835272
421	421	1871978
422	422	1909417
423	423	1947605
424	424	1986558
425	425	2026289
426	426	2066814
427	427	2108151
428	428	2150314
429	429	2193320
430	430	2237186
431	431	2281930
432	432	2327569
433	433	2374120
434	434	2421603
435	435	2470035
436	436	2519435
437	437	2569824
438	438	2621221
439	439	2673645
440	440	2727118
441	441	2781660
442	442	2837293
443	443	2894039
444	444	2951920
445	445	3010958
446	446	3071178
447	447	3132601
448	448	3195253
449	449	3259158
450	450	3324341
451	451	3390828
452	452	3458645
453	453	3527818
454	454	3598374
455	455	3670342
456	456	3743748
457	457	3818623
458	458	3894996
459	459	3972896
460	460	4052354
461	461	4133401
462	462	4216069
463	463	4300390
464	464	4386398
465	465	4474126
466	466	4563608
467	467	4654881
468	468	4747978
469	469	4842938
470	470	4939796
471	471	5038592
472	472	5139364
473	473	5242151
474	474	5346995
475	475	5453934
476	476	5563013
477	477	5674273
478	478	5787759
479	479	5903514
480	480	6021584
481	481	6142016
482	482	6264856
483	483	6390153
484	484	6517956
485	485	6648316
486	486	6781282
487	487	6916908
488	488	7055246
489	489	7196351
490	490	7340278
491	491	7487083
492	492	7636825
493	493	7789561
494	494	7945353
495	495	8104260
496	496	8266345
497	497	8431672
498	498	8600305
499	499	8772311
500	500	8947757
501	501	9037235
502	502	9127607
503	503	9218883
504	504	9311072
505	505	9404183
506	506	9498225
507	507	9593207
508	508	9689139
509	509	9786031
510	510	9883891
511	511	9982730
512	512	10082557
513	513	10183383
514	514	10285217
515	515	10388069
516	516	10491949
517	517	10596869
518	518	10702838
519	519	10809866
520	520	10917965
521	521	11027144
522	522	11137416
523	523	11248790
524	524	11361278
525	525	11474890
526	526	11589639
527	527	11705536
528	528	11822591
529	529	11940817
530	530	12060225
531	531	12180827
532	532	12302636
533	533	12425662
534	534	12549919
535	535	12675418
536	536	12802172
537	537	12930194
538	538	13059496
539	539	13190091
540	540	13321992
541	541	13455212
542	542	13589764
543	543	13725661
544	544	13862918
545	545	14001547
546	546	14141563
547	547	14282978
548	548	14425808
549	549	14570066
550	550	14715767
551	551	14862924
552	552	15011554
553	553	15161669
554	554	15313286
555	555	15466419
556	556	15621083
557	557	15777294
558	558	15935067
559	559	16094417
560	560	16255361
561	561	16417915
562	562	16582094
563	563	16747915
564	564	16915394
565	565	17084548
566	566	17255394
567	567	17427948
568	568	17602227
569	569	17778249
570	570	17956032
571	571	18135592
572	572	18316948
573	573	18500118
574	574	18685119
575	575	18871970
576	576	19060690
577	577	19251297
578	578	19443810
579	579	19638248
580	580	19834630
581	581	20032976
582	582	20233306
583	583	20435639
584	584	20639996
585	585	20846396
586	586	21054860
587	587	21265408
588	588	21478062
589	589	21692843
590	590	21909771
591	591	22128869
592	592	22350158
593	593	22573659
594	594	22799396
595	595	23027390
596	596	23257664
597	597	23490240
598	598	23725143
599	599	23962394
600	600	24202018
601	601	24444038
602	602	24688479
603	603	24935364
604	604	25184717
605	605	25436564
606	606	25690930
607	607	25947839
608	608	26207318
609	609	26469391
610	610	26734085
611	611	27001426
612	612	27271440
613	613	27544154
614	614	27819596
615	615	28097792
616	616	28378770
617	617	28662557
618	618	28949183
619	619	29238675
620	620	29531062
621	621	29826372
622	622	30124636
623	623	30425882
624	624	30730141
625	625	31037442
626	626	31347817
627	627	31661295
628	628	31977908
629	629	32297687
630	630	32620664
631	631	32946871
632	632	33276339
633	633	33609103
634	634	33945194
635	635	34284646
636	636	34627492
637	637	34973767
638	638	35323505
639	639	35676740
640	640	36033507
641	641	36393842
642	642	36757781
643	643	37125358
644	644	37496612
645	645	37871578
646	646	38250294
647	647	38632797
648	648	39019125
649	649	39409316
650	650	39803409
651	651	40201443
652	652	40603458
653	653	41009492
654	654	41419587
655	655	41833783
656	656	42252121
657	657	42674642
658	658	43101389
659	659	43532403
660	660	43967727
661	661	44407404
662	662	44851478
663	663	45299993
664	664	45752993
665	665	46210523
666	666	46672628
667	667	47139354
668	668	47610748
669	669	48086855
670	670	48567724
671	671	49053401
672	672	49543935
673	673	50039374
674	674	50539768
675	675	51045166
676	676	51555617
677	677	52071173
678	678	52591885
679	679	53117804
680	680	53648982
681	681	54185472
682	682	54727327
683	683	55274600
684	684	55827346
685	685	56385619
686	686	56949476
687	687	57518970
688	688	58094160
689	689	58675102
690	690	59261853
691	691	59854471
692	692	60453016
693	693	61057546
694	694	61668121
695	695	62284803
696	696	62907651
697	697	63536727
698	698	64172094
699	699	64813815
700	700	65461954
701	701	66116573
702	702	66777739
703	703	67445516
704	704	68119971
705	705	68801171
706	706	69489183
707	707	70184075
708	708	70885915
709	709	71594775
710	710	72310722
711	711	73033829
712	712	73764168
713	713	74501809
714	714	75246828
715	715	75999296
716	716	76759289
717	717	77526882
718	718	78302150
719	719	79085172
720	720	79876024
721	721	80674784
722	722	81481532
723	723	82296347
724	724	83119311
725	725	83950504
726	726	84790009
727	727	85637909
728	728	86494288
729	729	87359231
730	730	88232823
731	731	89115151
732	732	90006303
733	733	90906366
734	734	91815430
735	735	92733584
736	736	93660920
737	737	94597529
738	738	95543504
739	739	96498939
740	740	97463929
741	741	98438568
742	742	99422954
743	743	100417183
744	744	101421355
745	745	102435568
746	746	103459924
747	747	104494523
748	748	105539469
749	749	106594863
750	750	107660812
751	751	108737420
752	752	109824794
753	753	110923042
754	754	112032273
755	755	113152595
756	756	114284121
757	757	115426963
758	758	116581232
759	759	117747044
760	760	118924515
761	761	120113760
762	762	121314898
763	763	122528047
764	764	123753327
765	765	124990860
766	766	126240769
767	767	127503177
768	768	128778208
769	769	130065991
770	770	131366650
771	771	132680317
772	772	134007120
773	773	135347191
774	774	136700663
775	775	138067670
776	776	139448347
777	777	140842830
778	778	142251258
779	779	143673771
780	780	145110509
781	781	146561614
782	782	148027230
783	783	149507502
784	784	151002577
785	785	152512603
786	786	154037729
787	787	155578106
788	788	157133887
789	789	158705226
790	790	160292278
791	791	161895201
792	792	163514153
793	793	165149295
794	794	166800788
795	795	168468796
796	796	170153484
797	797	171855018
798	798	173573569
799	799	175309304
800	800	177062397
801	801	178833021
802	802	180621351
803	803	182427565
804	804	184251841
805	805	186094359
806	806	187955303
807	807	189834856
808	808	191733204
809	809	193650536
810	810	195587042
811	811	197542912
812	812	199518341
813	813	201513525
814	814	203528660
815	815	205563946
816	816	207619586
817	817	209695782
818	818	211792740
819	819	213910667
820	820	216049774
821	821	218210271
822	822	220392374
823	823	222596298
824	824	224822261
825	825	227070483
826	826	229341188
827	827	231634600
828	828	233950946
829	829	236290456
830	830	238653360
831	831	241039894
832	832	243450293
833	833	245884796
834	834	248343644
835	835	250827080
836	836	253335351
837	837	255868704
838	838	258427391
839	839	261011665
840	840	263621782
841	841	266258000
842	842	268920580
843	843	271609785
844	844	274325883
845	845	277069142
846	846	279839834
847	847	282638232
848	848	285464614
849	849	288319260
850	850	291202453
851	851	294114478
852	852	297055622
853	853	300026179
854	854	303026440
855	855	306056705
856	856	309117272
857	857	312208444
858	858	315330529
859	859	318483834
860	860	321668673
861	861	324885359
862	862	328134213
863	863	331415555
864	864	334729711
865	865	338077008
866	866	341457778
867	867	344872356
868	868	348321079
869	869	351804290
870	870	355322333
871	871	358875556
872	872	362464312
873	873	366088955
874	874	369749844
875	875	373447343
876	876	377181816
877	877	380953634
878	878	384763171
879	879	388610802
880	880	392496910
881	881	396421880
882	882	400386098
883	883	404389959
884	884	408433859
885	885	412518197
886	886	416643379
887	887	420809813
888	888	425017911
889	889	429268090
890	890	433560771
891	891	437896379
892	892	442275343
893	893	446698096
894	894	451165077
895	895	455676728
896	896	460233495
897	897	464835830
898	898	469484189
899	899	474179030
900	900	478920821
901	901	483710029
902	902	488547129
903	903	493432601
904	904	498366927
905	905	503350596
906	906	508384102
907	907	513467943
908	908	518602622
909	909	523788648
910	910	529026535
911	911	534316800
912	912	539659968
913	913	545056568
914	914	550507134
915	915	556012205
916	916	561572327
917	917	567188050
918	918	572859931
919	919	578588530
920	920	584374415
921	921	590218160
922	922	596120341
923	923	602081545
924	924	608102360
925	925	614183384
926	926	620325217
927	927	626528470
928	928	632793754
929	929	639121692
930	930	645512909
931	931	651968038
932	932	658487718
933	933	665072595
934	934	671723321
935	935	678440555
936	936	685224960
937	937	692077210
938	938	698997982
939	939	705987962
940	940	713047841
941	941	720178320
942	942	727380103
943	943	734653904
944	944	742000443
945	945	749420447
946	946	756914652
947	947	764483798
948	948	772128636
949	949	779849923
950	950	787648422
951	951	795524906
952	952	803480155
953	953	811514957
954	954	819630106
955	955	827826407
956	956	836104672
957	957	844465718
958	958	852910375
959	959	861439479
960	960	870053874
961	961	878754413
962	962	887541957
963	963	896417376
964	964	905381550
965	965	914435366
966	966	923579719
967	967	932815517
968	968	942143672
969	969	951565108
970	970	961080760
971	971	970691567
972	972	980398483
973	973	990202468
974	974	1000104492
975	975	1010105537
976	976	1020206593
977	977	1030408659
978	978	1040712745
979	979	1051119873
980	980	1061631071
981	981	1072247382
982	982	1082969856
983	983	1093799554
984	984	1104737550
985	985	1115784925
986	986	1126942775
987	987	1138212202
988	988	1149594324
989	989	1161090268
990	990	1172701170
991	991	1184428182
992	992	1196272464
993	993	1208235189
994	994	1220317540
995	995	1232520716
996	996	1244845923
997	997	1257294382
998	998	1269867326
999	999	1282565999
1000	1000	1295391659
